x,result
-1.989141223110009,-0.9137625751894705
-1.9885128417411542,-0.914017673842573
-1.9878844603722994,-0.9142724115837945
-1.9872560790034444,-0.9145267883125483
-1.9866276976345896,-0.9147808039283903
-1.9859993162657348,-0.9150344583310193
-1.98537093489688,-0.9152877514202764
-1.984742553528025,-0.9155406830961457
-1.9841141721591702,-0.9157932532587535
-1.9834857907903154,-0.9160454618083693
-1.9828574094214606,-0.9162973086454053
-1.9822290280526056,-0.9165487936704164
-1.9816006466837508,-0.9167999167841003
-1.980972265314896,-0.9170506778872981
-1.9803438839460412,-0.9173010768809932
-1.9797155025771862,-0.9175511136663124
-1.9790871212083314,-0.9178007881445251
-1.9784587398394766,-0.9180501002170445
-1.9778303584706218,-0.9182990497854262
-1.9772019771017668,-0.9185476367513693
-1.976573595732912,-0.9187958610167158
-1.9759452143640572,-0.9190437224834512
-1.9753168329952024,-0.9192912210537042
-1.9746884516263477,-0.9195383566297466
-1.9740600702574926,-0.9197851291139939
-1.9734316888886378,-0.9200315384090045
-1.972803307519783,-0.9202775844174805
-1.9721749261509283,-0.9205232670422675
-1.9715465447820733,-0.9207685861863546
-1.9709181634132185,-0.921013541752874
-1.9702897820443637,-0.9212581336451019
-1.9696614006755089,-0.9215023617664581
-1.9690330193066539,-0.9217462260205058
-1.968404637937799,-0.9219897263109521
-1.9677762565689443,-0.9222328625416476
-1.9671478752000895,-0.9224756346165868
-1.9665194938312345,-0.922718042439908
-1.9658911124623797,-0.9229600859158932
-1.965262731093525,-0.9232017649489684
-1.96463434972467,-0.9234430794437035
-1.964005968355815,-0.9236840293048124
-1.9633775869869603,-0.9239246144371527
-1.9627492056181055,-0.9241648347457261
-1.9621208242492507,-0.9244046901356787
-1.961492442880396,-0.9246441805123005
-1.960864061511541,-0.9248833057810253
-1.9602356801426861,-0.9251220658474315
-1.9596072987738313,-0.9253604606172416
-1.9589789174049765,-0.9255984899963222
-1.9583505360361215,-0.9258361538906844
-1.9577221546672667,-0.9260734522064833
-1.957093773298412,-0.9263103848500187
-1.9564653919295572,-0.9265469517277346
-1.9558370105607021,-0.9267831527462195
-1.9552086291918473,-0.9270189878122062
-1.9545802478229926,-0.9272544568325721
-1.9539518664541378,-0.9274895597143393
-1.9533234850852828,-0.9277242963646745
-1.952695103716428,-0.9279586666908884
-1.9520667223475732,-0.9281926706004372
-1.9514383409787184,-0.9284263080009212
-1.9508099596098634,-0.9286595788000856
-1.9501815782410086,-0.9288924829058205
-1.9495531968721538,-0.9291250202261605
-1.948924815503299,-0.9293571906692852
-1.9482964341344442,-0.9295889941435191
-1.9476680527655892,-0.9298204305573317
-1.9470396713967344,-0.930051499819337
-1.9464112900278796,-0.9302822018382945
-1.9457829086590248,-0.9305125365231083
-1.9451545272901698,-0.9307425037828279
-1.944526145921315,-0.9309721035266475
-1.9438977645524602,-0.9312013356639068
-1.9432693831836054,-0.9314302001040905
-1.9426410018147504,-0.9316586967568283
-1.9420126204458956,-0.9318868255318955
-1.9413842390770408,-0.9321145863392123
-1.940755857708186,-0.9323419790888443
-1.940127476339331,-0.9325690036910028
-1.9394990949704762,-0.9327956600560439
-1.9388707136016214,-0.9330219480944693
-1.9382423322327667,-0.9332478677169262
-1.9376139508639116,-0.9334734188342076
-1.9369855694950568,-0.9336986013572514
-1.936357188126202,-0.9339234151971414
-1.9357288067573473,-0.9341478602651068
-1.9351004253884923,-0.9343719364725226
-1.9344720440196375,-0.9345956437309094
-1.9338436626507827,-0.9348189819519334
-1.9332152812819279,-0.9350419510474065
-1.932586899913073,-0.9352645509292866
-1.931958518544218,-0.9354867815096772
-1.9313301371753633,-0.9357086427008274
-1.9307017558065085,-0.9359301344151326
-1.9300733744376537,-0.9361512565651339
-1.9294449930687987,-0.9363720090635184
-1.928816611699944,-0.9365923918231187
-1.928188230331089,-0.9368124047569141
-1.9275598489622343,-0.9370320477780294
-1.9269314675933793,-0.9372513207997359
-1.9263030862245245,-0.9374702237354506
-1.9256747048556697,-0.937688756498737
-1.925046323486815,-0.9379069190033041
-1.92441794211796,-0.9381247111630082
-1.9237895607491051,-0.9383421328918508
-1.9231611793802503,-0.9385591841039801
-1.9225327980113955,-0.9387758647136907
-1.9219044166425405,-0.9389921746354235
-1.9212760352736857,-0.9392081137837653
-1.920647653904831,-0.9394236820734501
-1.9200192725359762,-0.9396388794193578
-1.9193908911671214,-0.9398537057365147
-1.9187625097982663,-0.9400681609400942
-1.9181341284294116,-0.9402822449454155
-1.9175057470605568,-0.9404959576679449
-1.916877365691702,-0.940709299023295
-1.916248984322847,-0.9409222689272254
-1.9156206029539922,-0.9411348672956419
-1.9149922215851374,-0.9413470940445972
-1.9143638402162826,-0.941558949090291
-1.9137354588474276,-0.9417704323490694
-1.9131070774785728,-0.9419815437374256
-1.912478696109718,-0.9421922831719993
-1.9118503147408632,-0.9424026505695775
-1.9112219333720082,-0.9426126458470937
-1.9105935520031534,-0.9428222689216286
-1.9099651706342986,-0.9430315197104095
-1.9093367892654438,-0.9432403981308114
-1.9087084078965888,-0.9434489041003558
-1.908080026527734,-0.9436570375367112
-1.9074516451588792,-0.9438647983576934
-1.9068232637900244,-0.9440721864812655
-1.9061948824211696,-0.9442792018255374
-1.9055665010523146,-0.9444858443087665
-1.9049381196834598,-0.9446921138493571
-1.904309738314605,-0.9448980103658613
-1.9036813569457502,-0.9451035337769778
-1.9030529755768952,-0.9453086840015532
-1.9024245942080404,-0.9455134609585812
-1.9017962128391857,-0.945717864567203
-1.9011678314703309,-0.9459218947467068
-1.9005394501014758,-0.9461255514165292
-1.899911068732621,-0.9463288344962532
-1.8992826873637663,-0.9465317439056099
-1.8986543059949115,-0.946734279564478
-1.8980259246260565,-0.9469364413928835
-1.8973975432572017,-0.9471382293110002
-1.8967691618883469,-0.9473396432391495
-1.896140780519492,-0.9475406830978005
-1.895512399150637,-0.94774134880757
-1.8948840177817823,-0.9479416402892223
-1.8942556364129275,-0.9481415574636698
-1.8936272550440727,-0.9483411002519727
-1.892998873675218,-0.9485402685753387
-1.892370492306363,-0.9487390623551238
-1.891742110937508,-0.9489374815128315
-1.8911137295686533,-0.9491355259701134
-1.8904853481997985,-0.9493331956487691
-1.8898569668309435,-0.9495304904707461
-1.8892285854620887,-0.94972741035814
-1.888600204093234,-0.9499239552331943
-1.8879718227243791,-0.9501201250183008
-1.8873434413555241,-0.9503159196359992
-1.8867150599866693,-0.9505113390089773
-1.8860866786178145,-0.9507063830600715
-1.8854582972489597,-0.9509010517122659
-1.8848299158801047,-0.9510953448886931
-1.88420153451125,-0.9512892625126337
-1.8835731531423952,-0.951482804507517
-1.8829447717735404,-0.9516759707969202
-1.8823163904046853,-0.9518687613045694
-1.8816880090358306,-0.9520611759543384
-1.8810596276669758,-0.9522532146702498
-1.880431246298121,-0.9524448773764748
-1.8798028649292662,-0.9526361639973326
-1.8791744835604112,-0.9528270744572913
-1.8785461021915564,-0.9530176086809674
-1.8779177208227016,-0.953207766593126
-1.8772893394538468,-0.9533975481186806
-1.8766609580849918,-0.9535869531826937
-1.876032576716137,-0.9537759817103759
-1.8754041953472822,-0.9539646336270872
-1.8747758139784274,-0.9541529088583355
-1.8741474326095724,-0.9543408073297782
-1.8735190512407176,-0.954528328967221
-1.8728906698718628,-0.9547154736966184
-1.872262288503008,-0.9549022414440739
-1.871633907134153,-0.9550886321358399
-1.8710055257652982,-0.9552746456983177
-1.8703771443964434,-0.955460282058057
-1.8697487630275886,-0.9556455411417571
-1.8691203816587336,-0.9558304228762662
-1.8684920002898788,-0.9560149271885809
-1.867863618921024,-0.9561990540058476
-1.8672352375521692,-0.9563828032553612
-1.8666068561833145,-0.9565661748645661
-1.8659784748144594,-0.9567491687610554
-1.8653500934456047,-0.9569317848725716
-1.8647217120767499,-0.9571140231270064
-1.864093330707895,-0.9572958834524006
-1.86346494933904,-0.9574773657769443
-1.8628365679701853,-0.9576584700289767
-1.8622081866013305,-0.9578391961369866
-1.8615798052324757,-0.9580195440296119
-1.8609514238636207,-0.9581995136356396
-1.8603230424947659,-0.9583791048840067
-1.859694661125911,-0.9585583177037988
-1.8590662797570563,-0.9587371520242518
-1.8584378983882013,-0.9589156077747505
-1.8578095170193465,-0.9590936848848292
-1.8571811356504917,-0.9592713832841718
-1.856552754281637,-0.9594487029026119
-1.855924372912782,-0.9596256436701324
-1.855295991543927,-0.9598022055168659
-1.8546676101750723,-0.9599783883730947
-1.8540392288062175,-0.9601541921692507
-1.8534108474373627,-0.9603296168359154
-1.8527824660685077,-0.9605046623038203
-1.852154084699653,-0.960679328503846
-1.8515257033307981,-0.9608536153670234
-1.8508973219619433,-0.9610275228245332
-1.8502689405930883,-0.9612010508077057
-1.8496405592242335,-0.961374199248021
-1.8490121778553787,-0.9615469680771093
-1.848383796486524,-0.9617193572267503
-1.847755415117669,-0.9618913666288742
-1.8471270337488142,-0.9620629962155607
-1.8464986523799594,-0.9622342459190395
-1.8458702710111046,-0.9624051156716905
-1.8452418896422496,-0.9625756054060437
-1.8446135082733948,-0.9627457150547787
-1.84398512690454,-0.9629154445507255
-1.8433567455356852,-0.9630847938268644
-1.8427283641668302,-0.9632537628163255
-1.8420999827979754,-0.9634223514523891
-1.8414716014291206,-0.9635905596684858
-1.8408432200602658,-0.9637583873981965
-1.840214838691411,-0.963925834575252
-1.839586457322556,-0.9640929011335339
-1.8389580759537012,-0.9642595870070734
-1.8383296945848464,-0.9644258921300526
-1.8377013132159916,-0.9645918164368037
-1.8370729318471366,-0.9647573598618094
-1.8364445504782818,-0.9649225223397025
-1.835816169109427,-0.9650873038052667
-1.8351877877405722,-0.9652517041934356
-1.8345594063717172,-0.9654157234392938
-1.8339310250028624,-0.965579361478076
-1.8333026436340076,-0.9657426182451675
-1.8326742622651528,-0.9659054936761043
-1.8320458808962978,-0.9660679877065731
-1.831417499527443,-0.9662301002724106
-1.8307891181585882,-0.9663918313096048
-1.8301607367897335,-0.966553180754294
-1.8295323554208784,-0.9667141485427674
-1.8289039740520237,-0.9668747346114644
-1.8282755926831689,-0.9670349388969758
-1.827647211314314,-0.9671947613360428
-1.8270188299454593,-0.9673542018655572
-1.8263904485766043,-0.9675132604225621
-1.8257620672077495,-0.9676719369442509
-1.8251336858388947,-0.9678302313679682
-1.82450530447004,-0.9679881436312094
-1.8238769231011849,-0.9681456736716207
-1.82324854173233,-0.9683028214269994
-1.8226201603634753,-0.9684595868352934
-1.8219917789946205,-0.9686159698346022
-1.8213633976257655,-0.9687719703631755
-1.8207350162569107,-0.9689275883594148
-1.820106634888056,-0.969082823761872
-1.8194782535192011,-0.9692376765092506
-1.818849872150346,-0.969392146540405
-1.8182214907814913,-0.9695462337943404
-1.8175931094126365,-0.9696999382102135
-1.8169647280437817,-0.9698532597273322
-1.8163363466749267,-0.9700061982851556
-1.815707965306072,-0.9701587538232935
-1.8150795839372171,-0.9703109262815077
-1.8144512025683623,-0.9704627155997108
-1.8138228211995076,-0.9706141217179667
-1.8131944398306525,-0.970765144576491
-1.8125660584617977,-0.9709157841156499
-1.811937677092943,-0.9710660402759618
-1.8113092957240882,-0.9712159129980958
-1.8106809143552332,-0.971365402222873
-1.8100525329863784,-0.9715145078912653
-1.8094241516175236,-0.9716632299443965
-1.8087957702486688,-0.9718115683235417
-1.8081673888798138,-0.9719595229701277
-1.807539007510959,-0.9721070938257323
-1.8069106261421042,-0.9722542808320856
-1.8062822447732494,-0.9724010839310688
-1.8056538634043944,-0.9725475030647147
-1.8050254820355396,-0.9726935381752078
-1.8043971006666848,-0.9728391892048841
-1.80376871929783,-0.9729844560962314
-1.803140337928975,-0.9731293387918895
-1.8025119565601202,-0.9732738372346491
-1.8018835751912654,-0.9734179513674533
-1.8012551938224106,-0.9735616811333968
-1.8006268124535558,-0.973705026475726
-1.7999984310847008,-0.973847987337839
-1.799370049715846,-0.9739905636632858
-1.7987416683469912,-0.9741327553957685
-1.7981132869781364,-0.9742745624791407
-1.7974849056092814,-0.974415984857408
-1.7968565242404266,-0.9745570224747278
-1.7962281428715718,-0.9746976752754096
-1.795599761502717,-0.974837943203915
-1.794971380133862,-0.9749778262048572
-1.7943429987650072,-0.9751173242230016
-1.7937146173961525,-0.9752564372032654
-1.7930862360272977,-0.9753951650907182
-1.7924578546584427,-0.9755335078305816
-1.7918294732895879,-0.9756714653682289
-1.791201091920733,-0.9758090376491858
-1.7905727105518783,-0.9759462246191302
-1.7899443291830233,-0.9760830262238919
-1.7893159478141685,-0.976219442409453
-1.7886875664453137,-0.9763554731219478
-1.788059185076459,-0.9764911183076629
-1.787430803707604,-0.9766263779130369
-1.786802422338749,-0.9767612518846608
-1.7861740409698943,-0.9768957401692777
-1.7855456596010395,-0.9770298427137833
-1.7849172782321847,-0.9771635594652255
-1.7842888968633297,-0.9772968903708044
-1.783660515494475,-0.9774298353778724
-1.7830321341256201,-0.9775623944339347
-1.7824037527567653,-0.9776945674866484
-1.7817753713879103,-0.9778263544838234
-1.7811469900190555,-0.9779577553734217
-1.7805186086502007,-0.978088770103558
-1.779890227281346,-0.9782193986224994
-1.779261845912491,-0.9783496408786656
-1.7786334645436361,-0.9784794968206286
-1.7780050831747813,-0.9786089663971133
-1.7773767018059266,-0.9787380495569966
-1.7767483204370715,-0.9788667462493087
-1.7761199390682167,-0.9789950564232317
-1.775491557699362,-0.9791229800281008
-1.7748631763305072,-0.9792505170134036
-1.7742347949616524,-0.9793776673287806
-1.7736064135927974,-0.9795044309240247
-1.7729780322239426,-0.9796308077490817
-1.7723496508550878,-0.9797567977540499
-1.771721269486233,-0.9798824008891807
-1.771092888117378,-0.9800076171048779
-1.7704645067485232,-0.9801324463516984
-1.7698361253796684,-0.9802568885803515
-1.7692077440108136,-0.9803809437416997
-1.7685793626419586,-0.9805046117867582
-1.7679509812731038,-0.980627892666695
-1.767322599904249,-0.9807507863328311
-1.7666942185353942,-0.9808732927366401
-1.7660658371665392,-0.980995411829749
-1.7654374557976844,-0.9811171435639374
-1.7648090744288296,-0.9812384878911379
-1.7641806930599748,-0.9813594447634361
-1.7635523116911198,-0.9814800141330705
-1.762923930322265,-0.9816001959524329
-1.7622955489534102,-0.9817199901740676
-1.7616671675845554,-0.9818393967506727
-1.7610387862157004,-0.9819584156350988
-1.7604104048468456,-0.9820770467803495
-1.7597820234779908,-0.982195290139582
-1.759153642109136,-0.9823131456661062
-1.7585252607402813,-0.9824306133133854
-1.7578968793714262,-0.982547693035036
-1.7572684980025715,-0.9826643847848273
-1.7566401166337167,-0.9827806885166822
-1.7560117352648619,-0.9828966041846767
-1.7553833538960069,-0.9830121317430399
-1.754754972527152,-0.9831272711461543
-1.7541265911582973,-0.9832420223485554
-1.7534982097894425,-0.9833563853049323
-1.7528698284205875,-0.9834703599701274
-1.7522414470517327,-0.9835839462991361
-1.751613065682878,-0.9836971442471075
-1.750984684314023,-0.9838099537693438
-1.750356302945168,-0.9839223748213008
-1.7497279215763133,-0.9840344073585875
-1.7490995402074585,-0.9841460513369663
-1.7484711588386037,-0.9842573067123532
-1.7478427774697487,-0.9843681734408176
-1.747214396100894,-0.9844786514785822
-1.7465860147320391,-0.9845887407820234
-1.7459576333631843,-0.9846984413076709
-1.7453292519943295,-0.984807753012208
-1.7447008706254745,-0.9849166758524718
-1.7440724892566197,-0.9850252097854523
-1.743444107887765,-0.9851333547682937
-1.7428157265189101,-0.9852411107582935
-1.7421873451500551,-0.9853484777129027
-1.7415589637812003,-0.9854554555897261
-1.7409305824123456,-0.9855620443465223
-1.7403022010434908,-0.985668243941203
-1.7396738196746357,-0.9857740543318342
-1.739045438305781,-0.985879475476635
-1.7384170569369262,-0.9859845073339787
-1.7377886755680714,-0.9860891498623919
-1.7371602941992164,-0.9861934030205554
-1.7365319128303616,-0.986297266767303
-1.7359035314615068,-0.9864007410616232
-1.735275150092652,-0.9865038258626576
-1.734646768723797,-0.9866065211297019
-1.7340183873549422,-0.9867088268222055
-1.7333900059860874,-0.9868107428997716
-1.7327616246172326,-0.9869122693221574
-1.7321332432483778,-0.9870134060492737
-1.7315048618795228,-0.9871141530411854
-1.730876480510668,-0.9872145102581112
-1.7302480991418132,-0.987314477660424
-1.7296197177729584,-0.98741405520865
-1.7289913364041034,-0.98751324286347
-1.7283629550352486,-0.987612040585718
-1.7277345736663938,-0.987710448336383
-1.727106192297539,-0.987808466076607
-1.726477810928684,-0.9879060937676866
-1.7258494295598292,-0.9880033313710721
-1.7252210481909744,-0.9881001788483681
-1.7245926668221196,-0.9881966361613329
-1.7239642854532646,-0.9882927032718792
-1.7233359040844098,-0.9883883801420736
-1.722707522715555,-0.988483666734137
-1.7220791413467003,-0.988578563010444
-1.7214507599778452,-0.9886730689335236
-1.7208223786089905,-0.988767184466059
-1.7201939972401357,-0.9888609095708873
-1.7195656158712809,-0.9889542442110001
-1.718937234502426,-0.9890471883495429
-1.718308853133571,-0.9891397419498155
-1.7176804717647163,-0.9892319049752718
-1.7170520903958615,-0.9893236773895201
-1.7164237090270067,-0.9894150591563228
-1.7157953276581517,-0.9895060502395968
-1.715166946289297,-0.9895966506034128
-1.714538564920442,-0.9896868602119963
-1.7139101835515873,-0.9897766790297267
-1.7132818021827323,-0.9898661070211379
-1.7126534208138775,-0.989955144150918
-1.7120250394450227,-0.9900437903839098
-1.711396658076168,-0.9901320456851098
-1.710768276707313,-0.9902199100196695
-1.7101398953384581,-0.9903073833528944
-1.7095115139696033,-0.9903944656502446
-1.7088831326007485,-0.9904811568773343
-1.7082547512318935,-0.9905674569999326
-1.7076263698630387,-0.9906533659839626
-1.706997988494184,-0.990738883795502
-1.7063696071253291,-0.990824010400783
-1.7057412257564744,-0.9909087457661924
-1.7051128443876193,-0.9909930898582712
-1.7044844630187646,-0.9910770426437149
-1.7038560816499098,-0.9911606040893738
-1.703227700281055,-0.9912437741622524
-1.7025993189122,-0.9913265528295102
-1.7019709375433452,-0.9914089400584607
-1.7013425561744904,-0.9914909358165723
-1.7007141748056356,-0.9915725400714679
-1.7000857934367806,-0.991653752790925
-1.6994574120679258,-0.9917345739428758
-1.698829030699071,-0.9918150034954067
-1.6982006493302162,-0.9918950414167593
-1.6975722679613612,-0.9919746876753295
-1.6969438865925064,-0.9920539422396679
-1.6963155052236516,-0.9921328050784799
-1.6956871238547968,-0.9922112761606253
-1.6950587424859418,-0.9922893554551189
-1.694430361117087,-0.99236704293113
-1.6938019797482322,-0.9924443385579828
-1.6931735983793774,-0.9925212423051558
-1.6925452170105226,-0.9925977541422829
-1.6919168356416676,-0.9926738740391522
-1.6912884542728128,-0.9927496019657068
-1.690660072903958,-0.9928249378920446
-1.6900316915351032,-0.9928998817884181
-1.6894033101662482,-0.992974433625235
-1.6887749287973934,-0.9930485933730571
-1.6881465474285386,-0.9931223610026017
-1.6875181660596839,-0.9931957364847406
-1.6868897846908288,-0.9932687197905006
-1.686261403321974,-0.9933413108910633
-1.6856330219531193,-0.993413509757765
-1.6850046405842645,-0.9934853163620972
-1.6843762592154095,-0.993556730675706
-1.6837478778465547,-0.9936277526703927
-1.6831194964776999,-0.9936983823181131
-1.682491115108845,-0.9937686195909783
-1.68186273373999,-0.9938384644612541
-1.6812343523711353,-0.9939079169013615
-1.6806059710022805,-0.9939769768838761
-1.6799775896334257,-0.9940456443815288
-1.679349208264571,-0.9941139193672052
-1.678720826895716,-0.9941818018139461
-1.678092445526861,-0.9942492916949472
-1.6774640641580063,-0.9943163889835593
-1.6768356827891515,-0.9943830936532883
-1.6762073014202965,-0.9944494056777946
-1.6755789200514417,-0.9945153250308942
-1.674950538682587,-0.9945808516865581
-1.6743221573137321,-0.994645985618912
-1.6736937759448771,-0.9947107268022373
-1.6730653945760223,-0.9947750752109696
-1.6724370132071675,-0.9948390308197005
-1.6718086318383127,-0.994902593603176
-1.6711802504694577,-0.9949657635362977
-1.670551869100603,-0.995028540594122
-1.6699234877317481,-0.9950909247518607
-1.6692951063628934,-0.9951529159848804
-1.6686667249940383,-0.9952145142687032
-1.6680383436251836,-0.9952757195790062
-1.6674099622563288,-0.9953365318916215
-1.666781580887474,-0.9953969511825368
-1.6661531995186192,-0.9954569774278945
-1.6655248181497642,-0.9955166106039928
-1.6648964367809094,-0.9955758506872844
-1.6642680554120546,-0.9956346976543776
-1.6636396740431998,-0.9956931514820362
-1.6630112926743448,-0.9957512121471788
-1.66238291130549,-0.9958088796268793
-1.6617545299366352,-0.995866153898367
-1.6611261485677804,-0.9959230349390262
-1.6604977671989254,-0.9959795227263971
-1.6598693858300706,-0.9960356172381745
-1.6592410044612158,-0.9960913184522086
-1.658612623092361,-0.9961466263465053
-1.657984241723506,-0.9962015408992255
-1.6573558603546512,-0.9962560620886853
-1.6567274789857964,-0.9963101898933565
-1.6560990976169416,-0.9963639242918659
-1.6554707162480866,-0.9964172652629959
-1.6548423348792318,-0.996470212785684
-1.654213953510377,-0.9965227668390232
-1.6535855721415222,-0.9965749274022618
-1.6529571907726675,-0.9966266944548036
-1.6523288094038124,-0.9966780679762076
-1.6517004280349576,-0.9967290479461884
-1.6510720466661029,-0.9967796343446159
-1.650443665297248,-0.9968298271515152
-1.649815283928393,-0.9968796263470673
-1.6491869025595383,-0.9969290319116081
-1.6485585211906835,-0.9969780438256293
-1.6479301398218287,-0.9970266620697777
-1.6473017584529737,-0.9970748866248561
-1.6466733770841189,-0.9971227174718221
-1.646044995715264,-0.9971701545917891
-1.6454166143464093,-0.997217197966026
-1.6447882329775543,-0.9972638475759572
-1.6441598516086995,-0.9973101034031624
-1.6435314702398447,-0.9973559654293768
-1.64290308887099,-0.9974014336364911
-1.642274707502135,-0.9974465080065519
-1.64164632613328,-0.9974911885217608
-1.6410179447644253,-0.997535475164475
-1.6403895633955705,-0.9975793679172076
-1.6397611820267157,-0.9976228667626268
-1.6391328006578607,-0.9976659716835565
-1.638504419289006,-0.9977086826629763
-1.6378760379201511,-0.997750999684021
-1.6372476565512963,-0.9977929227299813
-1.6366192751824413,-0.9978344517843034
-1.6359908938135865,-0.9978755868305889
-1.6353625124447317,-0.997916327852595
-1.634734131075877,-0.9979566748342347
-1.634105749707022,-0.9979966277595765
-1.6334773683381671,-0.9980361866128444
-1.6328489869693124,-0.9980753513784181
-1.6322206056004576,-0.9981141220408327
-1.6315922242316026,-0.9981524985847794
-1.6309638428627478,-0.9981904809951045
-1.630335461493893,-0.9982280692568103
-1.6297070801250382,-0.9982652633550544
-1.6290786987561832,-0.9983020632751504
-1.6284503173873284,-0.9983384690025672
-1.6278219360184736,-0.9983744805229295
-1.6271935546496188,-0.998410097822018
-1.626565173280764,-0.9984453208857684
-1.625936791911909,-0.9984801497002725
-1.6253084105430542,-0.9985145842517779
-1.6246800291741994,-0.9985486245266872
-1.6240516478053446,-0.9985822705115597
-1.6234232664364896,-0.9986155221931095
-1.6227948850676348,-0.9986483795582067
-1.62216650369878,-0.9986808425938773
-1.6215381223299252,-0.9987129112873029
-1.6209097409610702,-0.9987445856258206
-1.6202813595922154,-0.9987758655969233
-1.6196529782233606,-0.9988067511882599
-1.6190245968545058,-0.9988372423876347
-1.6183962154856508,-0.998867339183008
-1.617767834116796,-0.9988970415624955
-1.6171394527479412,-0.9989263495143689
-1.6165110713790865,-0.9989552630270555
-1.6158826900102314,-0.9989837820891385
-1.6152543086413766,-0.9990119066893568
-1.6146259272725219,-0.9990396368166049
-1.613997545903667,-0.9990669724599334
-1.613369164534812,-0.9990939136085483
-1.6127407831659573,-0.9991204602518116
-1.6121124017971025,-0.999146612379241
-1.6114840204282477,-0.9991723699805098
-1.6108556390593929,-0.9991977330454477
-1.6102272576905379,-0.9992227015640394
-1.609598876321683,-0.9992472755264258
-1.6089704949528283,-0.9992714549229037
-1.6083421135839735,-0.9992952397439254
-1.6077137322151185,-0.9993186299800993
-1.6070853508462637,-0.9993416256221893
-1.606456969477409,-0.9993642266611154
-1.6058285881085541,-0.9993864330879532
-1.605200206739699,-0.9994082448939341
-1.6045718253708443,-0.9994296620704457
-1.6039434440019895,-0.999450684609031
-1.6033150626331347,-0.9994713125013888
-1.6026866812642797,-0.9994915457393742
-1.602058299895425,-0.9995113843149976
-1.6014299185265701,-0.9995308282204257
-1.6008015371577153,-0.9995498774479807
-1.6001731557888603,-0.9995685319901407
-1.5995447744200055,-0.9995867918395399
-1.5989163930511507,-0.9996046569889679
-1.598288011682296,-0.9996221274313707
-1.5976596303134412,-0.9996392031598496
-1.5970312489445861,-0.9996558841676622
-1.5964028675757314,-0.9996721704482217
-1.5957744862068766,-0.9996880619950972
-1.5951461048380218,-0.9997035588020138
-1.5945177234691668,-0.9997186608628524
-1.593889342100312,-0.9997333681716498
-1.5932609607314572,-0.9997476807225985
-1.5926325793626024,-0.999761598510047
-1.5920041979937474,-0.9997751215284998
-1.5913758166248926,-0.999788249772617
-1.5907474352560378,-0.9998009832372149
-1.590119053887183,-0.9998133219172655
-1.589490672518328,-0.9998252658078965
-1.5888622911494732,-0.9998368149043919
-1.5882339097806184,-0.9998479692021914
-1.5876055284117636,-0.9998587286968906
-1.5869771470429086,-0.9998690933842408
-1.5863487656740538,-0.9998790632601495
-1.585720384305199,-0.9998886383206799
-1.5850920029363442,-0.9998978185620512
-1.5844636215674894,-0.9999066039806385
-1.5838352401986344,-0.9999149945729726
-1.5832068588297796,-0.9999229903357406
-1.5825784774609248,-0.9999305912657851
-1.58195009609207,-0.9999377973601048
-1.581321714723215,-0.9999446086158543
-1.5806933333543602,-0.9999510250303442
-1.5800649519855055,-0.9999570466010406
-1.5794365706166507,-0.9999626733255661
-1.5788081892477956,-0.9999679052016988
-1.5781798078789409,-0.9999727422273728
-1.577551426510086,-0.9999771844006781
-1.5769230451412313,-0.9999812317198606
-1.5762946637723763,-0.9999848841833225
-1.5756662824035215,-0.9999881417896213
-1.5750379010346667,-0.9999910045374707
-1.5744095196658119,-0.9999934724257403
-1.5737811382969569,-0.9999955454534557
-1.573152756928102,-0.9999972236197984
-1.5725243755592473,-0.9999985069241055
-1.5718959941903925,-0.9999993953658706
-1.5712676128215377,-0.9999998889447426
-1.5706392314526827,-0.9999999876605268
-1.570010850083828,-0.999999691513184
-1.5693824687149731,-0.9999990005028314
-1.5687540873461183,-0.9999979146297417
-1.5681257059772633,-0.9999964338943438
-1.5674973246084085,-0.9999945582972222
-1.5668689432395537,-0.9999922878391175
-1.566240561870699,-0.9999896225209265
-1.565612180501844,-0.9999865623437013
-1.5649837991329891,-0.9999831073086505
-1.5643554177641343,-0.9999792574171382
-1.5637270363952795,-0.9999750126706848
-1.5630986550264245,-0.999970373070966
-1.5624702736575697,-0.9999653386198143
-1.561841892288715,-0.9999599093192172
-1.5612135109198602,-0.9999540851713188
-1.5605851295510051,-0.9999478661784187
-1.5599567481821504,-0.9999412523429726
-1.5593283668132956,-0.9999342436675921
-1.5586999854444408,-0.9999268401550445
-1.558071604075586,-0.9999190418082534
-1.557443222706731,-0.9999108486302979
-1.5568148413378762,-0.9999022606244133
-1.5561864599690214,-0.9998932777939906
-1.5555580786001666,-0.9998839001425769
-1.5549296972313116,-0.9998741276738751
-1.5543013158624568,-0.9998639603917437
-1.553672934493602,-0.9998533983001977
-1.5530445531247472,-0.9998424414034076
-1.5524161717558922,-0.9998310897056999
-1.5517877903870374,-0.9998193432115569
-1.5511594090181826,-0.9998072019256168
-1.5505310276493278,-0.9997946658526737
-1.5499026462804728,-0.999781734997678
-1.549274264911618,-0.9997684093657352
-1.5486458835427632,-0.9997546889621074
-1.5480175021739084,-0.999740573792212
-1.5473891208050534,-0.9997260638616229
-1.5467607394361986,-0.9997111591760692
-1.5461323580673438,-0.9996958597414365
-1.545503976698489,-0.9996801655637657
-1.5448755953296343,-0.999664076649254
-1.5442472139607792,-0.9996475930042544
-1.5436188325919245,-0.9996307146352756
-1.5429904512230697,-0.9996134415489822
